sensor_id,timestamp,observed_value,power_matrix,spatial_displacement,row_hash
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:14:55,0.4,1.2,0.01,466d524acfc3b09df57e471796be9b86a24c09eac728338f5e26bd68f9734ed8
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:00,0.4,1.2,0.01,6a223c0adf1f5a33e1047c8a46c11f188ce19b702c4b80f1f4ddc878cbd7f216
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:05,0.4,1.2,0.01,9459a36c9cc82a6d047a47eda6a39e48cb0355825d5edce895fb8d0e432d6403
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:10,0.4,1.2,0.01,3c778ae04c7fc6832fddf37ea19eabb1b1f5c2f18bd52fe00e5a6f977e60b25c
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:15,0.4,1.2,0.01,06636f493e29fe5d3ff1b12dcc8caeb8c0259ffcda80bef931e4f79eca86a18a
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:20,0.4,1.2,0.01,8c2de12f9dc83bd2f5165743b3a07afbe7247c8bd22b046735f3c2fdb00ea33e
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:25,0.4,1.2,0.01,401cf691edc6735afe6b2388c50f594297dcb4c9daca507d69993830d9f91084
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:30,0.4,1.2,0.01,36a3cf5c86735d16e134fa3bc3e61b6d296a8edf4a4c738933483730df407a9e
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:35,0.4,1.2,0.01,73d480580613575fa559810554c90fffc90c8dd27ed950b4c6f3b7c9606d89d2
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:40,0.4,1.2,0.01,b9e6e7dff2350680b2a8ff90676b555f4450a3b46e1f95281a026f17fd1bef44
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:45,0.4,1.2,0.01,67fa680171abe75b46a229daf6ce25661124b94719a4f89c7c2b2536d597ffe7
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:50,0.4,1.2,0.01,e5e2e662f5bb92014121c3dea64716648595cf68965db887c200baa7df40e6a3
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:15:55,0.4,1.2,0.01,e98cc4e91f24059f29f8d25b95aa3278d328b2f02051ce26ca02241206f03e03
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:00,0.4,1.2,0.01,bbceb0db09f8b68e33c04be589df2dbcf9e0b71404f4c998c8e72b3e9c6b80a4
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:05,0.4,1.2,0.01,1c8ebb04b27d71280005a2b4a9a07df5476615a8da5c8cb15018f5d51872d874
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:10,0.4,1.2,0.01,b05adb54f07037922963a1b8e6ef49125ac7866cf2ac06fc74615384a04b2c5d
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:15,0.4,1.2,0.01,5a21843108de1fde208e1a0cbfdddc14313a2e44dc0e919d80f56504f2d39472
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:20,0.4,1.2,0.01,ef43bf126d5ae5d12fb69b93919f69a93ecb93ea54949c6f60dcc0aa6a435d21
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:25,0.4,1.2,0.01,63d70e287b1825c18c4392f5ac7eaed29e8004d72d6b417539973c5c7d4434b6
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:30,0.4,1.2,0.01,caf3bb5e8aa52264521c99a538eefb3ad57ea8f277f65dc668c52400d86fb7a9
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:35,0.4,1.2,0.01,81dcaa1b410a2e7274f3f45d51c6d7f2da297f9b69b5724179668d7d05663f84
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:40,0.4,1.2,0.01,064b7213c0a499a64d85bf0ebe1734d43dc498d2c620cf69d0d387b6ae85832e
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:45,0.4,1.2,0.01,33a40815848be93009f19ec9ff783ba7785a5969acdd99e4ca346b80053037e4
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:50,0.4,1.2,0.01,17e6a7edfff816bd4d36b3588de6b30933233d9cbcce0786f5424b58c1af7b7b
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:16:55,0.4,1.2,0.01,a65e84404e1bd4976f70283ceecac238becef4b115d05534104d221acd65227f
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:00,0.4,1.2,0.01,9585d823e228b6e5243979a0009df974e7d9fe4d37d8c2e00647a088c2a53eb0
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:05,0.4,1.2,0.01,1004a346cfefced367c01bf3d874d82947b652a04354d3bdeee6da447696f395
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:10,0.4,1.2,0.01,eafc481e19cb6b69e8ee9061f4dd5124b72bd87a189413559faed541db507ad7
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:15,0.4,1.2,0.01,c217c459a01ebdf213b875542e64e8898b4b19b600e760a21692c2bda4bdc578
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:20,0.4,1.2,0.01,f59005d9f354fa4b42b3201e0158a3edee32d4fa18ecbfaeb43365fae2b7d0b9
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:25,0.4,1.2,0.01,c66acd5cb6cc4e7b24c7d4201d5a3efff01776f5ab91dabdcd1eb31e94dce3d6
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:30,0.4,1.2,0.01,da56d7e050bfbe9188e158f1d0e45295c546f2f8974348ffb03bd62b23957a65
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:35,0.4,1.2,0.01,8392a506246863e17828a7acc4415cea1a400b41f9ddd9cee0dc2777743a4589
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:40,0.4,1.2,0.01,b2582388fc6e159672a472a1cfe611d99f0ed68cff71fc2f50993fd1c1dcce35
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:45,0.4,1.2,0.01,096d6532919787c108a4e8e061ba0429bdfac9bcc1dc33d96d98c09fec660945
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:50,0.4,1.2,0.01,d44834fefb278fac731903bf848fcbf546b74ede78ba4f5652184d76956ce8e0
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:17:55,0.4,1.2,0.01,b113b6194d1a77e16c5a04839dd2563d2a6a71c0bacd2dd3695117443efde8bb
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:00,0.4,1.2,0.01,77c9297a5543795cfeb23994db5391563ae3c466b266c8c4ead9106ce2dd62b6
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:05,0.4,1.2,0.01,78ef8fdf2f95a862706dc1ce1248a5812947a2c66341ecc6730dfc93faff631a
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:10,0.4,1.2,0.01,59bf1d310979602346d5b5642bb766526bf5382410aacab46c5bce415300d006
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:15,0.4,1.2,0.01,2f2556934aaab3b93dab6a59fe3cc4ac9c3a16454e6dc42910ae5667d6171566
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:20,0.4,1.2,0.01,ff42b1f3ec20641fcf98c1544404559a9109433e10b1651920326d758909263d
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:25,0.4,1.2,0.01,0de8c2f726714ac249b028480c13d9afab17ef86d107c316b2c991b270ac30c2
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:30,0.4,1.2,0.01,dac3db3e8edc4f27592df8b4473fabb9ec37355bd10e8e3f655e8055544ee7b8
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:35,0.4,1.2,0.01,43ee9f1da0fe205745e22f10ce3925a70ad26bdc7826f5fee4a7f05446abb7fa
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:40,0.4,1.2,0.01,30b24cfef22615d4e18dd009d6ddc90654e419a015bb01820065c074ddd19a6f
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:45,0.4,1.2,0.01,e30fcb87ac56bb39d01739947af4ef6c4c9750dcc91dcb2f0ceba6c261009c59
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:50,0.4,1.2,0.01,624810068fe3feba0a8cb01d86898ca09bc5e092b8db77d55212932de093d8df
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:18:55,0.4,1.2,0.01,a7ad6c1faae1b5e87ad374db6fae68f50fdfe572c10d89834fe1066b67525129
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:00,0.4,1.2,0.01,8ffe4ffa416043ee092f709ba7c578ba7aa46715ef6e74b05bebd63e984eeac3
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:05,0.4,1.2,0.01,493a2875d250b3e93f5890b1d3ca677f7e7b439f44fa705956ff07d0dbcb77f1
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:10,0.4,1.2,0.01,f1049c37543bdcce5bdac6dec475e0349e22431472a56e0ca8dcddda49c5b8fc
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:15,0.4,1.2,0.01,15a0483e11884c26e34f634bf93776251d69dcd319d13bc42977ac1ce88a8ae5
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:20,0.4,1.2,0.01,40edc8509c69f784aa73e6c6bfbfd3e74e2d7250084880561dc71749e68d600e
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:25,0.4,1.2,0.01,fbc62ba3930237f3855e86112acca80b97db55d6dc6feda73ae62847fb1a914a
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:30,0.4,1.2,0.01,e753fe946981a316bdc7ec1a2a6005e7922b885c152a6cf575942d6cca4be2a9
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:35,0.4,1.2,0.01,97ddf55cc8198306eea396c95b14601974a3818fcb552f36a9a0dba8519cfc04
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:40,0.4,1.2,0.01,590f6614e3ce099124cbcc88a2ed989b011d5a769e40243db39b8850c5a68ab2
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:45,0.4,1.2,0.01,8bbb9d255fa76b6c7ad77884b4237708c165af64f00aabfbc56989dbb5329924
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:50,0.4,1.2,0.01,fadc6277839de5063cd6346b74a4fde7aa6454dc6680e77f4336363cba792933
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:19:55,0.4,1.2,0.01,142033f5648401c4ab097208ad738d57ca400d6cfac022eddfb361394b30192d
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:00,0.4,1.2,0.01,193cbd13b1ecf4075756f15e4e948374a39e2142c510844d3c20a0bf5f325c06
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:05,0.4,1.2,0.01,7f00a32d3bf5d5c3be7148c0f6c1365e956707bf5d59e2661836491cb822302c
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:10,0.4,1.2,0.01,5c18f97161509d2d16ad668265ecd1bebbe84b7f401550919f4f954ce77c1079
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:15,0.4,1.2,0.01,2c0f1e3b4e54aa98a0a98c4791585a417e0e1071d3e557f4edbaeaeac3c841d3
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:20,0.4,1.2,0.01,000bbeaeb04e8d6372a080750c91185aeff524c5199002abea11d4652d8b5ee5
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:25,0.4,1.2,0.01,0581f05e8b4acf2b3e9ae7e28a4eccbf7675012c58dcadf789f733bd9134c7e6
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:30,0.4,1.2,0.01,855077a4db07da0fb59726a75e509bb9da2a6e39c9ebc29de9ddda3a653076dd
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:35,0.4,1.2,0.01,f0b16711b56585db883046b656ee5e175f527a2e1f927f9039735dd55cb72e6f
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:40,0.4,1.2,0.01,72f7287a49aa2b5cf47c777225d10fb6956ff101e6a8b742b0a8fc738d1b203f
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:45,0.4,1.2,0.01,cf6c03eb9e4ca64abbcc0f3f42a712a6caed0f8fb6f196d01b62b71d574b2483
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:50,0.4,1.2,0.01,1502ccc0e5a41a017af3aa3f887f8c3047b99f9209f54ef4745aa3108b7497e1
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:20:55,0.4,1.2,0.01,6aa3f9ce43b603d17d653662339fdbb642bd332d21875c2e0cb61fc5df0d125f
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:00,0.4,1.2,0.01,628c9d3a007f617e0462d4c86dc349e89a45dbb51ab9632f280391911938c99f
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:05,0.4,1.2,0.01,86c1484bab876339a24e89103afe6a8673526aa97f2276d46725122dcb4da2ef
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:10,0.4,1.2,0.01,619672a4a838562fdb41c57abc2f8bbcff3dc3b2b2e02072716b315d6c9bda87
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:15,0.4,1.2,0.01,f73b828fd32c187b28d46e7196a79c05a3cb9147fedb6b1358a6e6ebf6baac2e
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:20,0.4,1.2,0.01,60a3df82a40279488ea57931cdb4d5348976ef4cdc64cd7cceca3ca892f2b80e
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:25,0.4,1.2,0.01,9d337bc6333c86a6e15851bd11afeef624230f61df38facaabf543d42ad38b2a
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:30,0.4,1.2,0.01,fb39b7e7112173b0fd0da4a1cbce19e46bab88e411cdd3045c9aa7ea4912f4f1
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:35,0.4,1.2,0.01,e11b1c1db3230d114ac7280d4b5c7ede33a2dfb446435875142d79635f19a501
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:40,0.4,1.2,0.01,13bf32a1b08538bee591c60c85b5a49c98373b7833c73ee5e8afae19ac664821
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:45,0.4,1.2,0.01,ba0dc2943a69b2927c7841dadceb69bb0dfab181b546857ac5eb4e0ba97562c3
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:50,0.4,1.2,0.01,ab3817d703d3b7ffb86c4c130d8f2f21dbad50dd05d91e6334ff8ef70fa64841
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:21:55,0.4,1.2,0.01,bcb90f2dacbbf3de02b06e6cbea013432938f22403bae2aec87100a4622d6bb7
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:00,0.4,1.2,0.01,2a55f93beb34ad6ed71e1b4a7b98bd451596d58d9b135383282939e47e237ef8
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:05,0.4,1.2,0.01,6b616e87389370faf08bcea64c71af009ab18c340476005e2d0b3a9919d65707
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:10,0.4,1.2,0.01,5a93b50f3099759b9ec9210908e2dfccc74edfa1da3e39eabcfe791d23738b2b
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:15,0.4,1.2,0.01,b64519e870e045c3491415e87643e1e43db331fbae9e506d650634ddf6930122
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:20,0.4,1.2,0.01,9c92c78d77cf26aea0825de564c02331ad253c8de6d3858618e563b6c71c19ed
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:25,0.4,1.2,0.01,66e436d7185426aeba6ce740800479236767447eff6635f27b05541c685fbb00
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:30,0.4,1.2,0.01,265e4062325cdb4bb2829ce63ec6a5045e8164f032d6cfaa9c3f43c0f548202e
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:35,0.4,1.2,0.01,803bb87307337bc7a9511d7bb2c786cfd2d8d39a4b6a7056f3c711eda369e729
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:40,0.4,1.2,0.01,a7709331bb29c547c8f1e895d3a122233b76e2de64f5e5413ebadb32bf50c26b
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:45,0.4,1.2,0.01,a2d147ac92e0d4e3cf28711691b43d69ac9e020f8b85e29ed5851660786d6b4c
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:50,0.4,1.2,0.01,8ff9c5c9732944214859ad167b496c9830c013f469db08348713f4441d351a38
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:22:55,0.4,1.2,0.01,7ac077a80b0ada3d7bce109492e61d9223600387802911a765464d789d4b2258
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:00,0.4,1.2,0.01,331c2cb31ba55d61fcc40412258a0f18d743adfe44176d33648223204428629d
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:05,0.4,1.2,0.01,b1e05fe6d6706c6a0cbad3d01b839d764448e4f09bef0ee2c1172f4273dbade0
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:10,0.4,1.2,0.01,29845b75b3ab818cfc22c9f78f8803823c08d763826da177bfe55f19ba8516a2
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:15,0.4,1.2,0.01,3d2481a6a41cfea4d6d62d5dfd17f96df370362e7ba04f9238f97cf59a9f718f
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:20,0.4,1.2,0.01,5e65c19d0487c2b0af8f115dd73ee3bcb55fe3e5722d3ebe70006ee27e12a3ae
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:25,0.4,1.2,0.01,1364bc6dc8124341dc8c8a0260beee339b2bfbd1961359a0072b6ba917f043d7
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:30,0.4,1.2,0.01,8a38a033a974ed31024c3eb9be34d4cc839195a3c0da339296752b57c33072a9
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:35,0.4,1.2,0.01,fa313fb294c36cadc40f83ccd7291ae34465b0b16512fbcbdbe3cc8249862609
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:40,0.4,1.2,0.01,038769e5022e01abd42925296c5676e3b02a4598d41ff0332f17960f67abf77c
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:45,0.4,1.2,0.01,3dbc70ce3e19b26e2e1bb85400f446afb201a55519dcb0823098a21a6b042ba7
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:50,0.4,1.2,0.01,902dd084d62579e977ca609dece298c605312169b9f4fe1e16b77ff2f10234c3
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:23:55,0.4,1.2,0.01,a3324fab836f425dfa2e1a14996b053d5ef8a02c0513bae874eb318acd5234a2
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:00,0.4,1.2,0.01,ddbb01229abf781440699c442f617f1ce310c05d66e7bbadf97ecc4a3207c6f6
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:05,0.4,1.2,0.01,192cb81a2ee83b4f9a9a50f74f8129fade86e7546eded65d83e95d5d1c9dcfa9
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:10,0.4,1.2,0.01,1efd620218acee9f4d1722f519661a41917de7568d82d432ef86a952d6f781d3
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:15,0.4,1.2,0.01,ca71a90a6ebdd0e3a4f8d9d2b9e04ff097a2086a5c9df684da0c4a87b89be218
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:20,0.4,1.2,0.01,0090672e6c121de97fb6091449ff2f87815639bfddcdac08877d2d5d9dfbe1b1
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:25,0.4,1.2,0.01,494475f51104cba82d5c647925f0a462f886cf3277087d0ca7c09062d9a27e7a
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:30,0.4,1.2,0.01,c0ccce06e005a1af0c4157973fa90bb37565ea8a92353051759f507f7539f3f5
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:35,0.4,1.2,0.01,7551708ce06d72e123d824b50f5e9f0b2453a93f8a54be9e3c97405a8b1184e6
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:40,0.4,1.2,0.01,1cb20d47a1312e9f71dfb23e2d9e39c11947f8daf34fdbd9d7fc89286c0d6c56
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:45,0.4,1.2,0.01,3b628d9441e2f5445b53e730f5bcf2363e409241d01fe07f4a3ba530d6d16c92
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:50,0.4,1.2,0.01,01dac2179c379f764742e648b68aed1f7d637b76a1fba6a7ba0c466465e9cb41
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:24:55,0.4,1.2,0.01,b44888bbc86c48d26518c2238f09db51bade6e75d9a92d9563dd85089dc41ee8
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:00,0.4,1.2,0.01,bf275cde29b4e63ea08e251d5f27d4d8b3086ca4ac0d1be4b87de74a2503008d
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:05,0.4,1.2,0.01,cde015e042d6ab766558bcdb8de2dc58494d23678cfef773b0d29686a66b8b5a
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:10,0.4,1.2,0.01,cb4a5b22add821b6b8c9f02328d47500b01cf29dd4b0279bce14bd1f4c608262
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:15,0.4,1.2,0.01,a776abeeadc90a9332fc2c9e23a17f33327f377f0a7a5cfc71478a725acab301
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:20,0.4,1.2,0.01,9b26ea003be8a671efe95331a667e4a59510c048bd43513ba5848b53d013e834
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:25,0.4,1.2,0.01,7c260041a7190cba249b71e51bc4ae68ab4d13c042aafbc72b6c1d47e30fa1f5
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:30,0.4,1.2,0.01,8937d95badd813ccfbf87350e89f2431d2b1b6f97c87ad5841700a42b2acbfcb
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:35,0.4,1.2,0.01,4a840a17e6e64365261e2e76b387bbddd03059c84af4558ee15819777d9aa361
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:40,0.4,1.2,0.01,749e9820b4276cfed0fbb5f5ffb6a76dd9430c3c7c409ce466041d2795a0bd2e
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:45,0.4,1.2,0.01,92c1a9e3a3aafed4a6b3c08b9676ac0e10608bb2e5537d20e5ab882fc284ad6e
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:50,0.4,1.2,0.01,156433066d8ba2900d1aee93fa2727bbfeeaf965642e64ca921e025903292e8c
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:25:55,0.4,1.2,0.01,67318e18879eb8c8b3e33f940a177d972a9620a8e352bc2add3e91ec3f41a5b6
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:00,0.4,1.2,0.01,228a03f6ed120da300513a033cc05df21f623683392d8e1c8ef9f59e6c780157
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:05,0.4,1.2,0.01,d3399b2180c8643a97ba3085edf47d7111e00b11f959a09b8a05529de1b17a1d
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:10,0.4,1.2,0.01,cbcf7a8b139ced156457a5ed08e8a6321c5e1d05c80bbf9816a802e49ac43a04
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:15,0.4,1.2,0.01,756c2d839cc9abc554631dfc4a4e08bacf8f48893974fd6598c84053512eeeab
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:20,0.4,1.2,0.01,2daf0e54ee0df49bf9b5eb73b74ae70f656224933fbc0e34675088c8ddc78321
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:25,0.4,1.2,0.01,72206acab50ef70987287d7017a5917a65162974c37859ecb561c009ba7cfc65
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:30,0.4,1.2,0.01,bd2e9f9865c79eae38dba7e7e88c2f2f98413503c149f05b62343c9192065505
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:35,0.4,1.2,0.01,1fbc4678d3360864b9909fd51cf7b9575b7640d3b1c025a09b23668a378060b5
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:40,0.4,1.2,0.01,618ff7e388244311635744e918835d7f8d937410821d9e6b82517435e4281bca
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:45,0.4,1.2,0.01,c02866b632a5a8f503a9d7a07941c659b2398d1b9cbcd1a1ef08c4d8aa900b06
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:50,0.4,1.2,0.01,a35efe1f20efe14a70652d3ca9006720316743ef79be69703c11a71163b73acc
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:26:55,0.4,1.2,0.01,a7dd659d13e320ba1afc37df331473883d298df4cc716a9be26f090a58429ce3
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:00,0.4,1.2,0.01,6a8cadb860922deddc04bf77ac30f3233c85fbe7083318b4c5b83c7ef9031ea2
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:05,0.4,1.2,0.01,4ea052b62a0bb12dd60894ef3618da55ba22a44773239659340f2cfbe9e62925
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:10,0.4,1.2,0.01,2c1f5f9c107d4847889b52cc13831e963f8f6178407a202ffffa3dc620b110ce
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:15,0.4,1.2,0.01,ee06ebddf95197a3254638bf09fa34f6f21140651e5839de16cf1e9b6f400528
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:20,0.4,1.2,0.01,666942d3c5c748ddd5c9280691ea2a655f36a9ea162d0f22d753433de904aca5
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:25,0.4,1.2,0.01,efcf638492e72427dd94871677ac5bcb443cf097778bf4f2a4afc4b58fcb9944
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:30,0.4,1.2,0.01,89437289f1ac591ae2e5c967254d4b4453fa06ad611d1e62ff41c05021b317e8
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:35,0.4,1.2,0.01,d77730571f9a8f8c8b99d1734effb638afb157e99945212ed2ad463d1045c898
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:40,0.4,1.2,0.01,c6db297b0ea2a2a5f05399d2d1e00ed97b2bf8af6c6924322c2f5e2192ed0e94
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:45,0.4,1.2,0.01,a59eec41043cb5abce98ff3444dff3a69333245f3984dfb32d461cac37f47e46
ZONE-01-AUTONOMIC-TREMOR,2026-06-01 02:27:50,0.4,1.2,0.01,9a9b00f1b753ca75922608774cee5be46bad75cd154ba43116713f6469e03d07
